ResponseId,StartDate,EndDate,Progress,Durationinseconds,Finished,Captcha,SharingType,SocialMedia,nicks,headlineA1,headlineS1,headlineC1,t_PageSubmit1,headlineA2,headlineS2,headlineC2,t_PageSubmit2,headlineA3,headlineS3,headlineC3,t_PageSubmit3,headlineA4,headlineS4,headlineC4,t_PageSubmit4,headlineA5,headlineS5,headlineC5,t_PageSubmit5,headlineA6,headlineS6,headlineC6,t_PageSubmit6,headlineA7,headlineS7,headlineC7,t_PageSubmit7,headlineA8,headlineS8,headlineC8,t_PageSubmit8,headlineA9,headlineS9,headlineC9,t_PageSubmit9,headlineA10,headlineS10,headlineC10,t_PageSubmit10,headlineA11,headlineS11,headlineC11,t_PageSubmit11,headlineA12,headlineS12,headlineC12,t_PageSubmit12,headlineA13,headlineS13,headlineC13,t_PageSubmit13,headlineA14,headlineS14,headlineC14,t_PageSubmit14,headlineA15,headlineS15,headlineC15,t_PageSubmit15,headlineA16,headlineS16,headlineC16,t_PageSubmit16,headlineA17,headlineS17,headlineC17,t_PageSubmit17,headlineA18,headlineS18,headlineC18,t_PageSubmit18,headlineA19,headlineS19,headlineC19,t_PageSubmit19,headlineA20,headlineS20,headlineC20,t_PageSubmit20,headlineA21,headlineS21,headlineC21,t_PageSubmit21,headlineA22,headlineS22,headlineC22,t_PageSubmit22,headlineA23,headlineS23,headlineC23,t_PageSubmit23,headlineA24,headlineS24,headlineC24,t_PageSubmit24,headlineA25,headlineS25,headlineC25,t_PageSubmit25,headlineA26,headlineS26,headlineC26,t_PageSubmit26,headlineA27,headlineS27,headlineC27,t_PageSubmit27,headlineA28,headlineS28,headlineC28,t_PageSubmit28,headlineA29,headlineS29,headlineC29,t_PageSubmit29,headlineA30,headlineS30,headlineC30,t_PageSubmit30,headlineA31,headlineS31,headlineC31,t_PageSubmit31,headlineA32,headlineS32,headlineC32,t_PageSubmit32,headlineA33,headlineS33,headlineC33,t_PageSubmit33,headlineA34,headlineS34,headlineC34,t_PageSubmit34,headlineA35,headlineS35,headlineC35,t_PageSubmit35,headlineA36,headlineS36,headlineC36,t_PageSubmit36,headlineA37,headlineS37,headlineC37,t_PageSubmit37,headlineA38,headlineS38,headlineC38,t_PageSubmit38,headlineA39,headlineS39,headlineC39,t_PageSubmit39,headlineA40,headlineS40,headlineC40,t_PageSubmit40,domains,screener_2,Party,DemRep_C,Social_Conserv,Economic_Conserv,ap_1,ap_2,screener_3,CRT_1,tCRT_PageSubmit_1,CRT_2,tCRT_PageSubmit_2,CRT_3,tCRT_PageSubmit_3,Age,Gender,Education,Income,Ethnicity,god,trust,risk,Random,Google,Lucid_age,Lucid_gender,Lucid_hhi,Lucid_ethnicity,Lucid_hispanic,Lucid_education,Lucid_political_party,Lucid_region,seq,us
"R_2f6vwa6zYQtXllM","2022-03-19 21:52:22","2022-03-19 21:59:50",100,447,1,"15","2,3","1,2,4,8",5,3,5,2,7.678,,,,,,,,,,,,,,,,,7,4,4,8.202,2,1,4,5.583,2,3,3,6.12,,,,,,,,,,,,,,,,,3,7,3,7.374,,,,,5,3,5,34.78,7,6,7,5.62,2,3,4,6.639,,,,,5,2,7,7.928,3,3,5,5.376,4,7,3,9.423,2,3,4,6.304,,,,,,,,,,,,,,,,,3,4,5,10.326,,,,,,,,,3,5,3,6.753,,,,,6,4,7,8.351,4,4,3,11.409,2,3,4,5.1,,,,,,,,,3,4,5,5.756,4,3,5,5.636,,,,,2,5,3,6.216,"27,28,47","3",1,2,2,2,68,94,"2",8,19.979,60,29.401,20,7.554,45,1,2,6,"2",4,4,8,1,1,45,1,11,2,1,4,1,4,1,
"R_232aK7iRayU6SLe","2022-03-19 21:53:38","2022-03-19 22:02:56",100,558,1,"15","2,4","2",5,1,1,1,10.181,,,,,,,,,,,,,,,,,3,2,7,10.507,1,1,1,9.407,1,1,1,11.698,,,,,,,,,,,,,,,,,1,1,7,11.109,,,,,1,1,5,10.024,1,1,1,13.059,1,1,7,15.79,,,,,5,5,7,13.247,1,1,1,13.222,4,4,6,11.468,,,,,3,3,7,12.09,6,5,7,11.767,4,4,7,12.247,,,,,6,6,7,13.846,7,7,7,9.548,,,,,,,,,,,,,4,4,6,16.981,,,,,7,7,5,10.624,,,,,7,4,7,12.643,,,,,,,,,6,6,7,9.209,,,,,"3,7,9,24,35","3,5",1,2,2,4,14,76,"4,5",4,70.783,50,16.242,30,31.673,70,1,8,12,"1",1,7,9,2,2,70,1,24,1,1,10,1,2,1,
"R_sOk30dpC6PgygWl","2022-03-19 21:53:36","2022-03-19 22:08:31",100,895,1,"15","1,4","1",5,,,,,1,1,6,20.153,2,2,5,26.348,1,1,1,13.336,2,2,5,51.153,,,,,,,,,,,,,4,3,5,34.302,4,1,5,25.814,4,2,5,33.982,1,1,1,12.832,,,,,2,2,5,25.371,,,,,,,,,,,,,2,1,2,33.413,,,,,,,,,,,,,4,2,5,56.885,,,,,,,,,,,,,7,4,5,18.095,,,,,,,,,6,2,5,17.48,4,2,5,32.675,4,4,5,20.738,,,,,7,5,6,16.156,,,,,6,6,6,18.781,,,,,6,2,6,14.789,6,4,5,23.101,,,,,6,4,5,22.37,"3,5,6,7,24","3,5",1,2,2,3,32,69,"4,5",8,10.641,50,20.899,20,22.821,64,2,4,9,"1",7,6,8,2,2,64,2,27,1,1,7,4,2,1,
"R_dj5OvFbexEEUjxD","2022-03-19 22:14:33","2022-03-19 22:18:17",100,224,1,"15","3,5","1,2,3,5,8",5,7,7,7,2.683,7,7,7,16.287,7,7,7,2.123,,,,,7,7,7,1.969,7,7,7,6.428,,,,,,,,,,,,,7,7,7,7.366,,,,,7,7,7,2.255,,,,,,,,,7,7,7,3.473,,,,,7,7,7,3.276,,,,,,,,,7,7,7,1.49,,,,,7,7,7,1.484,7,7,7,3.395,,,,,7,7,7,2.301,7,7,7,1.841,7,7,7,2.988,,,,,7,7,7,3.556,7,7,7,1.798,,,,,,,,,7,7,7,3.359,,,,,7,7,7,2.006,,,,,,,,,7,7,7,2.861,,,,,,,,,"4,14,25,28,48","3,5",3,1,1,1,91,100,"1,5",8,12.924,66,2.686,20,13.864,29,1,,12,"1",8,7,11,2,1,22,1,12,2,1,10,1,4,1,
"R_3R3hWgun5wkByJX","2022-03-19 22:18:16","2022-03-19 22:19:14",100,57,1,"15","2","1,4",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,22,1,3,13,2,10,,4,1,
"R_ZglwTCBMgbedDbj","2022-03-19 22:15:23","2022-03-19 22:23:36",100,493,1,"15","1","1",5,,,,,,,,,,,,,1,1,1,8.476,,,,,,,,,1,1,1,10.024,1,1,1,10.477,1,1,1,13.507,,,,,5,1,7,21.521,,,,,1,1,1,21.375,1,1,1,15.327,,,,,1,1,1,12.136,,,,,1,1,1,13.486,7,1,1,13.781,,,,,7,7,7,13.555,,,,,,,,,7,1,7,16.877,,,,,,,,,,,,,7,7,7,10.378,,,,,,,,,1,1,1,13.011,7,7,7,11.01,,,,,1,1,7,12.487,,,,,5,1,1,15.272,1,1,7,18.615,,,,,7,7,7,8.934,5,1,5,18.32,"12","3",2,4,4,4,90,0,"4,5",4,14.17,10,28.34,39,14.37,56,1,5,4,"1",6,6,7,2,2,56,1,8,1,1,8,2,4,1,
"R_XXmFrhxIALH6G0F","2022-03-19 22:20:46","2022-03-19 22:39:36",100,1129,1,"15","1,2,3,4,5","1,2,4,5",5,,,,,1,1,4,33.625,4,7,7,22.143,1,1,1,14.094,3,2,6,24.004,,,,,1,1,1,15.268,,,,,5,5,5,26.772,,,,,,,,,,,,,,,,,,,,,6,6,7,24.737,,,,,2,2,2,21.692,,,,,7,7,7,25.75,2,2,2,51.833,5,5,7,16.339,1,1,1,19.99,1,1,5,45.997,2,6,7,27.298,2,1,1,23.495,,,,,,,,,,,,,2,2,1,34.856,,,,,,,,,6,2,4,21.443,7,7,7,24.367,7,7,7,54.067,,,,,,,,,,,,,5,5,5,35.869,,,,,,,,,"3,9,12,35","3,5",1,1,2,2,7,90,"4,5",8,15.276,10,73.717,20,26.097,59,1,5,4,"1",8,3,6,2,2,59,1,8,1,1,8,1,4,1,
"R_1NEbOekUOjMehk8","2022-03-19 22:39:12","2022-03-19 22:45:33",100,380,1,"15","2","1,3,8",5,,,,,4,3,5,7.07,,,,,4,4,4,7.975,4,3,2,6.847,,,,,4,2,4,4.997,1,2,3,11.46,,,,,,,,,4,5,3,9.576,2,2,2,9.284,,,,,3,3,4,4.561,3,4,3,24.688,1,1,2,8.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,9.208,,,,,,,,,,,,,5,4,2,9.228,,,,,3,2,2,10.455,,,,,3,3,5,9.311,3,4,3,8.636,5,3,4,9.808,,,,,4,6,4,4.315,3,4,4,9.363,4,2,2,12.538,,,,,4,4,4,7.415,"2","1",3,3,3,3,62,80,"3",8,15.081,50,29.295,20,19.797,21,1,2,8,"1",4,3,4,1,2,21,1,20,1,1,4,3,2,1,
"R_3NDLEEqj1BqipBN","2022-03-19 23:04:34","2022-03-19 23:06:34",100,120,1,"15","5","2",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,20,1,10,1,4,1,,4,1,
"R_2CWiALvjyNPpYYR","2022-03-19 23:38:05","2022-03-19 23:42:27",100,261,1,"15","2","2",5,,,,,5,4,5,4.734,6,5,4,2.511,1,1,1,3.645,,,,,5,3,4,3.071,,,,,6,4,5,3.636,,,,,,,,,,,,,,,,,,,,,7,7,5,2.492,5,6,5,5.206,7,6,4,2.926,,,,,,,,,5,4,2,3.857,3,3,3,1.361,7,2,4,1.552,5,5,6,2.385,,,,,,,,,5,3,4,3.493,,,,,5,6,2,2.086,6,2,5,3.148,,,,,6,3,4,4.685,,,,,,,,,,,,,6,5,1,3.111,,,,,,,,,7,6,6,1.925,7,5,5,2.813,,,,,4,4,3,3.23,"7,8,14,24,25,26,38,41,48,54,58","3,5",3,4,4,3,72,85,"3",8,33.923,50,18.99,20,16.178,20,3,3,6,"2,5",2,6,1,2,2,21,1,11,1,1,4,2,4,1,
"R_2diOyAZZ0JYpwbJ","2022-03-20 01:02:01","2022-03-20 01:07:42",100,340,1,"15","2,4","1,2,3,4,5",5,2,6,6,3.397,1,3,4,4.115,7,6,5,25.307,4,4,6,24.078,2,4,5,3.592,,,,,,,,,,,,,,,,,3,6,6,3.354,5,7,5,5.563,6,5,5,9.197,,,,,,,,,,,,,,,,,6,6,3,6.051,,,,,4,4,5,4.638,,,,,2,1,7,3.58,6,4,3,7.835,3,6,5,4,5,3,6,.882,,,,,,,,,5,4,2,4.132,,,,,,,,,5,5,4,3.243,6,5,4,5.631,,,,,,,,,6,5,4,8.858,,,,,,,,,,,,,5,4,7,4.332,,,,,1,6,5,3.086,"3,12,18,25","2",1,1,2,2,0,73,"4,5",8,14.401,50,48.145,20,19.716,20,1,3,1,"2",5,5,8,1,1,20,1,1,2,1,6,,4,1,
"R_1hEzpBldQhq1AwV","2022-03-20 01:21:15","2022-03-20 01:21:53",100,38,1,"15","5","1",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,21,1,16,1,1,8,1,4,1,
"R_1OAKeNSY5pVQWFf","2022-03-20 12:16:43","2022-03-20 12:17:12",100,28,1,"15","3","3,4",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,24,2,27,16,1,4,,2,1,
"R_3JkGsbms4Z8WyCg","2022-03-20 12:17:48","2022-03-20 12:35:31",100,1062,1,"15","1,2,3,4,5","1,2,3,4,5,8",5,,,,,,,,,,,,,3,5,7,29.596,7,7,7,22.641,7,7,7,20.091,1,1,1,19.145,,,,,4,7,7,69.983,,,,,,,,,1,1,3,22.808,,,,,1,1,4,58.295,7,7,7,16.863,,,,,1,7,7,35.002,7,7,7,13.91,,,,,,,,,7,7,7,9.867,,,,,,,,,,,,,5,7,7,18.606,7,5,4,25.862,,,,,,,,,1,1,2,14.583,1,1,1,8.753,7,7,7,10.077,3,3,3,14.898,,,,,,,,,,,,,1,2,3,51.721,,,,,,,,,1,1,1,63.903,7,7,7,17.855,"1,2,9,19","2",3,2,3,3,55,100,"5",8,19.349,50,82.705,20,22.442,23,2,2,5,"2",8,1,11,1,1,23,2,12,2,1,5,4,4,1,
"R_2tnkbJ94IpU1J9e","2022-03-20 13:48:45","2022-03-20 14:00:19",100,694,1,"15","1","2,4,8",5,1,1,1,8.501,1,5,1,15.126,1,1,1,13.595,,,,,,,,,,,,,,,,,2,2,2,12.815,,,,,4,2,4,14.466,1,1,1,13.687,,,,,1,1,1,9.32,,,,,,,,,1,1,1,6.112,,,,,,,,,1,1,1,8.822,1,1,1,10.072,,,,,7,1,2,12.813,6,1,1,9.889,7,5,6,11.192,,,,,,,,,6,1,4,8.684,6,1,5,9.241,,,,,,,,,,,,,,,,,5,1,1,13.401,1,3,1,17.688,7,1,1,9.936,,,,,5,2,6,17.565,3,3,2,11.135,,,,,,,,,"4","3,5",2,6,5,5,33,0,"4,5",8,9.713,10,19.59,39,214.727,21,1,3,2,"1",8,1,4,2,2,21,1,3,1,1,6,,4,1,
"R_XRLPzgPU6OAV4DT","2022-03-20 14:56:47","2022-03-20 14:57:11",100,23,1,"15","5","7",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,18,1,6,16,1,8,1,4,1,
"R_1f9EjHGhLnOgF1j","2022-03-20 19:26:50","2022-03-20 19:27:18",100,27,1,"15","6","7",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,22,1,7,1,2,8,,4,1,
"R_3KxpmHTVYneR789","2022-03-20 21:17:32","2022-03-20 21:17:48",100,16,1,"15","5","1,8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,22,1,21,1,1,11,,4,1,
"R_2rko6MLSgNHD8T2","2022-03-21 11:43:12","2022-03-21 11:43:32",100,19,1,"15","1","8",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,21,2,1,1,1,4,2,3,1,
"R_XIlOSvT4J9Mf0bv","2022-03-21 13:32:01","2022-03-21 13:37:21",100,320,1,"15","4","2,3,4,5,8",5,,,,,,,,,,,,,7,4,7,10.441,7,1,3,20.102,,,,,1,1,5,29.413,7,6,4,5.758,,,,,,,,,,,,,5,6,3,5.223,,,,,7,5,3,8.466,6,5,2,6.139,,,,,6,1,4,6.641,3,1,4,4.428,,,,,6,3,7,4.378,,,,,,,,,,,,,,,,,7,6,4,6.493,6,2,5,4.583,,,,,6,3,6,4.698,,,,,5,2,5,4.442,7,6,3,5.825,5,2,5,5.13,6,3,4,5.065,,,,,,,,,7,2,3,4.666,7,3,7,5.562,7,2,1,4.936,,,,,,,,,"4,10,13,15,17,23","6",1,1,2,1,34,100,"2",8,26.374,100,21.37,5,2.7,21,1,2,2,"2",8,3,6,1,1,21,1,27,2,1,4,4,2,1,
"R_pAGokM33n5GDSeJ","2022-03-21 16:39:17","2022-03-21 16:40:01",100,43,1,"15","4","1",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,24,1,18,1,1,4,,4,1,
"R_z0xTjWEMcaQNib7","2022-03-21 17:44:42","2022-03-21 17:45:30",100,47,1,"15","2","5",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,21,1,16,1,1,8,,4,1,
"R_2aLhpA8Koi2JlWB","2022-03-22 01:17:34","2022-03-22 01:31:41",100,846,1,"15","3,4,5","1",5,,,,,1,6,7,5.513,4,7,5,88.432,7,6,6,42.483,7,6,6,32.119,2,7,7,7.461,,,,,,,,,,,,,3,6,5,26.692,,,,,5,2,1,77.123,,,,,7,7,7,3.039,6,7,5,26.012,3,7,6,14.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,10.431,6,7,7,53.578,6,7,5,90.917,7,6,7,48.093,6,7,7,34.686,6,4,7,2.996,,,,,6,7,7,20.175,,,,,6,7,5,20.961,,,,,7,5,5,13.754,5,7,5,3.582,,,,,,,,,,,,,"43","6",1,1,3,3,20,85,"4,5",8,36.714,50,9.813,20,16.422,24,1,2,1,"4",2,4,8,2,2,24,1,1,5,1,4,1,4,1,
"R_3Gp7weXsqSoh59k","2022-03-22 01:42:22","2022-03-22 01:49:04",100,401,1,"15","1,4,5","2,3,4",5,1,1,1,3.611,,,,,,,,,,,,,,,,,,,,,1,1,1,4.761,7,7,7,4.353,1,1,1,12.596,,,,,7,7,7,5.574,,,,,7,1,7,20.237,,,,,,,,,,,,,1,1,1,13.612,7,7,7,6.636,7,7,7,29.601,1,1,1,26.246,7,1,1,7.424,7,7,7,4.762,7,7,7,25.722,1,1,1,11.508,,,,,,,,,,,,,,,,,,,,,,,,,7,7,1,5.172,,,,,7,7,7,26.712,,,,,7,7,7,5.447,,,,,,,,,1,1,1,4.212,1,1,1,19.027,7,7,7,7.343,"4,16,25","3,5",2,6,5,5,100,49,"4,5",48,9.785,100,8.85,80,4.574,21,1,2,1,"4",8,7,11,1,1,21,1,2,5,1,4,,4,1,
"R_XXOV9goGUlMlYIx","2022-03-22 05:49:54","2022-03-22 06:12:09",100,1334,1,"15","2","2,3,4,8",5,3,3,4,5.121,,,,,1,4,4,28.559,6,4,2,9.422,1,1,1,16.955,5,4,5,3.771,,,,,,,,,,,,,3,4,4,7.283,,,,,1,4,5,16.874,2,4,3,4.841,,,,,,,,,,,,,,,,,3,4,4,5.871,,,,,4,4,4,6.225,4,4,4,19.321,,,,,3,5,5,3.955,,,,,1,6,4,4.054,1,4,6,10.172,,,,,1,7,3,3.237,5,4,4,8.816,6,1,6,11.708,,,,,,,,,,,,,3,6,2,6.448,,,,,,,,,,,,,1,5,2,5.68,,,,,4,4,4,5.977,"4,46","1,2",1,1,3,1,94,88,"3",8,12.955,50,4.43,40,25.653,23,1,4,10,"2",8,7,11,1,1,22,1,,2,2,,,4,1,
"R_1JQQiBVRM0rNkGI","2022-03-22 13:45:29","2022-03-22 13:54:08",100,518,1,"15","1,3,4","2,3,4,8",5,,,,,4,7,5,4.442,,,,,,,,,,,,,,,,,5,6,4,9.439,5,4,5,15.519,4,5,6,23.964,,,,,4,5,6,24.163,,,,,,,,,6,5,4,4.156,5,5,6,33.325,5,6,4,13.028,4,5,6,17.949,,,,,6,3,5,5.118,,,,,,,,,5,6,5,25.149,,,,,5,6,5,13.065,,,,,,,,,6,5,4,7.064,,,,,,,,,,,,,5,4,6,18.782,6,4,5,30.362,6,5,7,6.824,,,,,5,4,6,11.274,5,4,5,24.383,6,6,4,10.172,,,,,4,5,6,5.907,,,,,"3,7,12,15,19","3,5",1,1,1,1,0,100,"4,5",8,4.7,50,27.197,20,4.954,21,2,5,3,"1",1,5,8,2,2,21,2,4,1,1,8,1,4,1,
"R_3nJGXQLslTAo5wE","2022-03-22 14:17:59","2022-03-22 14:18:54",100,55,1,"15","3","1",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,23,1,5,1,7,9,2,3,1,
"R_1gBB78j5ijtVkhp","2022-03-22 16:07:10","2022-03-22 16:07:21",100,10,1,"26","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,23,1,11,2,2,4,1,3,1,
"R_2TZtkl7tF4DdVJc","2022-03-15 19:56:38","2022-03-15 19:57:01",11,23,0,"15","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,33,2,24,1,1,6,2,3,2,
"R_2zXTuQeauKWs21T","2022-03-15 20:01:51","2022-03-15 20:10:10",91,498,0,"15","3","6",5,2,1,1,10.654,,,,,,,,,6,7,7,9.964,7,7,7,8.222,,,,,,,,,,,,,4,4,4,8.955,7,7,7,9.868,,,,,7,7,7,7.402,1,1,1,12.95,,,,,1,1,1,10.715,,,,,6,4,4,17.758,4,4,4,17.584,,,,,,,,,5,4,4,9.52,,,,,4,4,4,7.331,,,,,,,,,,,,,,,,,,,,,4,4,4,7.277,7,7,7,8.319,4,4,4,7.974,7,7,7,9.374,,,,,,,,,,,,,5,3,1,11.84,4,4,4,9.957,4,4,4,10.988,7,7,7,8.039,,,,,"4","3,5",2,6,5,5,100,0,"4,5",8,17.881,50,41.21,20,13.686,34,1,2,2,"1",2,3,5,,,32,1,3,1,1,4,4,3,2,
"R_2zeZFqfTfkSHQ9L","2022-03-15 20:28:45","2022-03-15 20:28:58",11,13,0,"15","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,47,1,2,1,1,4,,3,2,
"R_2v2JFyfrCAWCiK4","2022-03-15 20:36:24","2022-03-15 20:36:37",11,13,0,"15","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,58,2,18,1,1,6,2,3,2,
"R_Q5gYfbRQogESp0Z","2022-03-15 20:34:46","2022-03-15 20:37:46",26,180,0,"15","1,2,3,4,5","1",5,3,1,1,12,,,,,4,5,4,19.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,20.65,,,,,,,,,,,,,,,,,3,5,4,6.1,,,,,4,4,4,33.445,,,,,,,,,,,,,,,,,,,,,5,1,5,13.828,,,,,,,,,,,,,,,,,4,3,4,12.818,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,38,2,5,1,1,3,1,3,2,
"R_8GKAB5PoHZAQgH7","2022-03-15 20:37:52","2022-03-15 20:38:20",23,28,0,"15","2","1,8",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,39,1,7,1,1,,,3,2,
"R_2uDuHED7atDHiua","2022-03-15 20:35:27","2022-03-15 20:40:45",26,317,0,"15","2,5","6",5,,,,,1,1,1,26.023,1,1,7,19.454,,,,,1,1,1,23.03,,,,,,,,,,,,,,,,,4,7,7,16.267,,,,,,,,,,,,,1,1,3,21.662,,,,,,,,,,,,,,,,,,,,,,,,,5,7,7,13.533,,,,,7,7,7,16.131,7,7,7,21.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,15.029,,,,,,,,,,,,,4,7,7,23.997,1,1,1,31.389,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,87,2,7,1,1,5,2,3,2,
"R_wQMHENnVJ17wtkl","2022-03-15 20:40:03","2022-03-15 20:40:41",26,38,0,"15","4","5",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,33,1,27,6,1,6,4,3,2,
