ResponseId,StartDate,EndDate,Progress,Durationinseconds,Finished,Captcha,SharingType,SocialMedia,nicks,headlineS1,headlineC1,t_PageSubmit1,headlineS2,headlineC2,t_PageSubmit2,headlineS3,headlineC3,t_PageSubmit3,headlineS4,headlineC4,t_PageSubmit4,headlineS5,headlineC5,t_PageSubmit5,headlineS6,headlineC6,t_PageSubmit6,headlineS7,headlineC7,t_PageSubmit7,headlineS8,headlineC8,t_PageSubmit8,headlineS9,headlineC9,t_PageSubmit9,headlineS10,headlineC10,t_PageSubmit10,headlineS11,headlineC11,t_PageSubmit11,headlineS12,headlineC12,t_PageSubmit12,headlineS13,headlineC13,t_PageSubmit13,headlineS14,headlineC14,t_PageSubmit14,headlineS15,headlineC15,t_PageSubmit15,headlineS16,headlineC16,t_PageSubmit16,headlineS17,headlineC17,t_PageSubmit17,headlineS18,headlineC18,t_PageSubmit18,headlineS19,headlineC19,t_PageSubmit19,headlineS20,headlineC20,t_PageSubmit20,headlineS21,headlineC21,t_PageSubmit21,headlineS22,headlineC22,t_PageSubmit22,headlineS23,headlineC23,t_PageSubmit23,headlineS24,headlineC24,t_PageSubmit24,headlineS25,headlineC25,t_PageSubmit25,headlineS26,headlineC26,t_PageSubmit26,headlineS27,headlineC27,t_PageSubmit27,headlineS28,headlineC28,t_PageSubmit28,headlineS29,headlineC29,t_PageSubmit29,headlineS30,headlineC30,t_PageSubmit30,headlineS31,headlineC31,t_PageSubmit31,headlineS32,headlineC32,t_PageSubmit32,headlineS33,headlineC33,t_PageSubmit33,headlineS34,headlineC34,t_PageSubmit34,headlineS35,headlineC35,t_PageSubmit35,headlineS36,headlineC36,t_PageSubmit36,headlineS37,headlineC37,t_PageSubmit37,headlineS38,headlineC38,t_PageSubmit38,headlineS39,headlineC39,t_PageSubmit39,headlineS40,headlineC40,t_PageSubmit40,domains,screener_2,Party,DemRep_C,Social_Conserv,Economic_Conserv,ap_1,ap_2,screener_3,CRT_1,tCRT_PageSubmit_1,CRT_2,tCRT_PageSubmit_2,CRT_3,tCRT_PageSubmit_3,Age,Gender,Education,Income,Ethnicity,god,trust,risk,Random,Google,Lucid_age,Lucid_gender,Lucid_hhi,Lucid_ethnicity,Lucid_hispanic,Lucid_education,Lucid_political_party,Lucid_region
"R_2Crn0mzKToTGrlb","2022-04-29 10:59:06","2022-04-29 10:59:13",100,7,1,"Oko","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,21,1,1,15,2,4,,2
"R_DrcKktFJpEeE38B","2022-04-29 11:00:01","2022-04-29 11:01:06",100,65,1,"15","2","7",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,72,1,4,16,15,,,3
"R_3neeHz4Z1NVswWt","2022-04-29 11:09:35","2022-04-29 11:10:08",100,32,1,"15","6","7",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,75,1,10,2,1,,1,4
"R_2y7Q5MxUyoCjX07","2022-04-29 11:27:49","2022-04-29 11:28:15",100,25,1,"15","1,5","1,2,3,4,5",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,22,1,,2,1,,2,3
"R_2yeo0bXzgOkGWuh","2022-04-29 11:16:09","2022-04-29 11:28:57",100,768,1,"15","6","1",5,,,,,,,3,2,15.802,2,2,13.206,4,3,17.969,,,,,,,,,,2,2,14.799,3,2,94.326,3,2,16.507,,,,,,,2,1,18.286,2,2,11.997,,,,1,1,13.174,3,2,26.388,,,,,,,3,2,13.376,,,,,,,2,2,21.38,,,,2,1,12.452,3,2,17.048,,,,3,2,12.469,,,,4,1,9.607,3,1,16.539,3,2,11.4,4,2,12.757,,,,3,2,24.383,,,,,,,,,,,,,"1","3,5",1,3,3,3,15,91,"4,5",4,22.135,50,25.56,39,18.354,71,1,3,2,"4",2,6,4,2,2,71,1,3,4,1,,,4
"R_24ByUsF0HRjA7G9","2022-04-29 11:34:29","2022-04-29 11:35:21",100,52,1,"15","","7",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,72,1,6,16,15,8,,3
"R_0IK5ftWQXuBKRjP","2022-04-29 11:48:51","2022-04-29 11:49:15",100,24,1,"15","5","1,2,3,4",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,22,1,1,2,1,4,,2
"R_1fZrhJBCs9ND5yY","2022-04-29 11:54:04","2022-04-29 11:54:24",100,20,1,"15","1","1",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,30,2,7,1,1,4,1,3
"R_10JE089EfBCFy2w","2022-04-29 11:55:51","2022-04-29 11:56:09",100,17,1,"Fifteen ","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,35,2,10,1,1,8,2,4
"R_1gCq65z1a1aTBEU","2022-04-29 11:56:12","2022-04-29 11:56:23",100,10,1,"15","1","1",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,25,1,7,2,1,4,1,3
"R_pGhuZxBFmcYtx2F","2022-04-29 11:56:16","2022-04-29 11:56:28",100,11,1,"15","2","7",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,26,1,27,2,1,4,1,3
"R_WDSCf1wQcKJNKOB","2022-04-29 11:57:00","2022-04-29 11:57:36",100,36,1,"15","2","2,8",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,28,2,1,1,1,3,,3
"R_2VIpAndMyGFIqkE","2022-04-29 11:54:20","2022-04-29 11:59:23",100,302,1,"15","3","1,4,8",5,,,,,,,,,,,,,1,1,9.249,2,4,6.424,2,3,6.294,2,2,5.783,,,,4,3,13.847,2,4,5.42,,,,2,2,4.81,,,,,,,2,2,5.364,,,,,,,2,4,4.397,2,2,5.45,,,,2,4,8.913,3,5,8.032,2,2,5.162,2,2,4.557,2,5,10.02,,,,,,,,,,2,2,4.224,,,,2,2,7.365,,,,2,2,4.434,,,,,,,,,,2,2,3.778,,,,2,3,5.775,"8,13","5",1,3,3,3,8,13,"4,5",8,8.562,20,5.736,20,25.692,63,2,2,5,"1",6,2,2,2,2,63,2,10,1,1,4,1,3
"R_3HB6gOu8CAIWF5e","2022-04-29 11:54:13","2022-04-29 12:05:10",100,656,1,"15","2,4","1,3,8",5,6,6,14.141,6,4,5.73,7,7,8.934,6,6,11.977,,,,,,,,,,,,,7,7,43.042,,,,,,,7,7,16.906,,,,7,5,17.159,7,6,21.112,,,,5,5,51.562,7,7,21.654,,,,,,,7,7,9.525,,,,,,,,,,,,,,,,7,7,8.36,7,7,14.517,6,4,54.121,,,,6,4,8.498,,,,7,7,15.696,,,,7,7,21.834,6,7,14.787,6,7,12.233,,,,6,4,8.491,,,,"17","2,3,6",3,4,3,3,46,48,"4,5",8,13.056,50,31.178,20,15.1,21,2,2,1,"1",5,4,7,2,1,21,2,1,1,1,4,,2
"R_2zViC4vPqEcyN2X","2022-04-29 11:56:57","2022-04-29 12:06:37",100,579,1,"15","1,6","1,4,6",5,1,1,11.095,1,1,9.37,,,,1,1,11.949,,,,1,4,10.589,,,,1,5,10.332,,,,,,,,,,1,4,13.818,1,6,8.875,,,,1,4,10.45,1,1,13.733,,,,,,,1,5,13.361,,,,1,4,13.432,,,,1,6,10.545,1,6,12.187,,,,,,,1,6,9.1,1,7,10.608,,,,,,,1,6,9.675,,,,1,7,13.374,,,,,,,,,,1,5,10.885,3,4,25.795,,,,1,5,9.95,"1,2,3,5,6,7,9,10,12,16,19,24","6",1,1,1,3,0,70,"4,5",8,8.991,10,22.946,20,35.078,65,1,5,11,"1",1,5,7,1,2,65,1,,1,1,,,3
"R_3IXZ7iPzQurjKam","2022-04-29 12:07:34","2022-04-29 12:07:57",100,23,1,"25555","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,19,1,4,2,1,4,2,3
"R_3POeqiaVPjX7sfn","2022-04-29 12:09:46","2022-04-29 12:10:05",100,19,1,"15","2","3,7",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,19,1,2,16,2,9,2,3
"R_3COP3PwTcmjbsCo","2022-04-29 12:10:17","2022-04-29 12:11:27",100,70,1,"15","5","1,3",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,27,1,5,1,1,7,4,4
"R_1InpzATO7fjMDkv","2022-04-29 12:12:00","2022-04-29 12:12:15",100,14,1,"2","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,41,1,1,3,1,3,1,3
"R_30vCS9scGpxJaGx","2022-04-29 12:14:10","2022-04-29 12:16:42",100,152,1,"15","4,5","1,2,5,8,6",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,66,1,4,2,1,,,4
"R_2VRaM7tFfhGl30f","2022-04-29 12:17:19","2022-04-29 12:17:29",100,9,1,"354657","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,21,1,1,1,1,1,,2
"R_1jy9CZQewBpC4j3","2022-04-29 12:06:28","2022-04-29 12:19:00",100,751,1,"15","1,4,5","1,2,4,8",5,1,1,13.273,1,1,18.004,,,,1,1,9.884,1,4,15.779,,,,1,1,9.099,,,,,,,,,,2,6,24.221,,,,,,,,,,,,,1,1,13.968,1,1,25.787,1,1,13.758,,,,1,6,18.929,,,,,,,2,5,10.695,,,,,,,3,5,9.485,1,5,9.328,,,,2,5,13.288,1,1,10.646,,,,1,5,43.577,,,,,,,3,6,9.257,1,1,10.625,,,,,,,2,6,15.842,3,6,13.898,"3,5,7,9,10,12,19,25,32,36","3,5",3,4,3,4,51,40,"4,5",8,23.122,10,33.995,39,17.015,73,1,5,11,"1",2,2,9,2,2,73,1,21,1,1,,2,3
"R_2R2l81WRYJbVZgb","2022-04-29 12:25:15","2022-04-29 12:25:31",100,15,1,"2","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,20,1,24,3,2,10,,1
"R_2bNIwGERxhJbFEl","2022-04-29 12:29:58","2022-04-29 12:30:19",100,21,1,"15","3","4,8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,21,1,1,2,1,12,2,3
"R_1jkV41hJXMSKH10","2022-04-29 12:24:02","2022-04-29 12:30:55",100,413,1,"15","1,2,4","1,2,4,5",5,,,,,,,,,,5,6,9.723,,,,,,,,,,3,4,3.898,3,5,4.564,3,5,4.393,3,5,3.964,,,,,,,4,4,6.673,4,5,5.4,3,3,5.39,3,5,4.7,4,5,5.084,,,,,,,3,5,5.852,4,5,3.794,,,,4,5,5.285,,,,3,4,4.439,,,,,,,,,,4,3,10.204,4,5,3.983,,,,,,,,,,3,5,4.081,,,,4,5,4.184,,,,4,5,3.902,4,5,3.867,"2,4,6,7,12,15,17","3,5",1,3,3,3,78,75,"4,5",8,14.967,10,20.891,20,32,40,1,8,12,"1",7,6,10,2,2,40,1,24,1,1,11,1,1
"R_3KPngzpRiZf8y0M","2022-04-29 12:26:55","2022-04-29 12:36:24",100,569,1,"15","1,4","1,5",5,,,,5,7,3.064,6,5,5.196,5,6,8.524,6,6,9.1,,,,7,5,5.347,,,,,,,7,6,10.361,,,,6,5,2.17,,,,,,,6,6,1.416,,,,,,,,,,6,6,2.637,5,6,9.556,,,,7,3,1.984,5,6,3.756,5,5,1.733,7,7,3.88,7,5,2.198,,,,,,,6,6,6.103,,,,6,5,21.256,,,,,,,,,,5,6,.284,,,,,,,,,,7,6,1.549,7,6,1.148,"16,20,28,30,31,32,37,44","3,5",1,1,1,1,86,93,"4,5",8,2.746,50,13.152,20,3.901,37,1,8,12,"1",8,7,11,1,1,37,1,21,1,1,10,1,1
"R_3JgbctXLl1jJNcf","2022-04-29 12:27:05","2022-04-29 12:37:23",100,617,1,"15","1,2,3,4,5","6",5,3,3,11.107,,,,,,,,,,,,,3,3,8.74,,,,3,3,12.572,3,3,13.763,,,,3,3,10.299,,,,3,3,10.118,3,3,11.789,,,,3,3,8.991,3,3,12.2,3,3,12.189,,,,,,,3,3,11.281,,,,,,,,,,,,,,,,3,3,12.017,3,3,8.393,,,,3,3,13.732,,,,3,3,26.781,3,3,17.783,3,3,10.518,,,,3,3,16.134,3,3,11.061,3,3,7.751,,,,,,,"3","1,2,3,4,5,6",3,3,3,3,50,52,"4",8,11.951,10,16.286,20,16.618,49,1,5,1,"1",4,3,4,2,2,49,1,1,1,1,8,4,3
"R_3MQIIzIbpgpBKUT","2022-04-29 12:16:12","2022-04-29 12:37:23",100,1270,1,"15","1,2,3,4,5","1,2,3,4,5,8",5,,,,,,,7,7,10.704,,,,7,7,12.302,,,,6,7,1.898,7,7,6.06,7,7,1.484,,,,7,7,4.473,,,,7,7,2.361,,,,7,7,13.201,,,,7,7,8.398,,,,7,7,20.101,,,,7,7,3.036,7,7,2.405,,,,,,,7,7,11.007,,,,7,7,20.687,,,,7,7,4.801,7,7,3.266,7,7,4.585,7,7,1.557,,,,7,7,2.611,,,,,,,7,7,5.406,,,,,,,,,,"3,4,5,6,9,12,15,18,19,24,31,58","3,5",1,1,5,5,39,9,"4,5",8,15.03,50,26.054,20,18.851,35,1,6,12,"1",8,7,11,1,2,35,1,23,1,1,10,1,4
"R_31vkDbMVo9XZuFO","2022-04-29 12:43:37","2022-04-29 12:44:22",100,44,1,"15","","7",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,82,1,21,16,15,10,2,2
"R_3s1AHWyAmp7hWGW","2022-04-29 12:38:31","2022-04-29 12:51:57",100,805,1,"15","2,3,4","1,2,3,4,8",5,3,3,7.865,,,,6,5,55.024,,,,,,,,,,,,,3,5,7.739,2,6,6.953,2,5,13.059,,,,3,3,6.223,3,3,12.222,,,,2,2,10.664,3,2,9.427,2,4,7.008,,,,,,,,,,2,3,13.693,,,,,,,3,6,4.202,,,,,,,2,2,4.358,4,5,17.026,,,,4,3,36.144,,,,3,4,4.041,,,,2,4,4.126,2,4,4.752,,,,4,5,14.958,,,,2,4,16.07,,,,"4,19,33,35,40,44,51","3,5",2,4,2,3,54,64,"4,5",8,12.4,50,13.402,20,14.501,24,1,6,2,"2",4,5,6,2,2,21,1,1,3,1,9,,3
"R_3nCvSfaokwXFtNT","2022-04-29 12:31:47","2022-04-29 12:53:24",100,1297,1,"15","1,5,6","1,2,4,5",5,1,1,19.721,7,7,17.324,,,,,,,3,3,31.244,,,,,,,6,7,19.846,7,7,33.429,7,7,39.659,,,,7,7,25.89,,,,,,,3,7,17.572,1,7,22.797,,,,,,,,,,3,3,21.635,,,,,,,,,,3,4,18.575,5,6,25.668,,,,,,,,,,3,4,26.833,7,7,10.871,2,2,58.598,5,6,18.474,3,3,40.462,4,6,16.558,,,,,,,4,3,43.266,,,,,,,2,3,18.503,"4,8","3,5",3,4,4,4,73,29,"4,5",4,40.215,10,23.796,39,27.995,51,1,6,5,"6",8,6,8,2,2,51,1,,15,13,,,3
"R_3Dpb9dbZp7L257F","2022-04-29 12:45:16","2022-04-29 13:07:17",100,1320,1,"15","6","1",5,1,1,12.492,1,1,12.361,,,,,,,1,1,11.033,,,,1,1,15.7,,,,,,,1,1,12.118,1,1,12.071,,,,,,,1,1,14.592,1,1,11.823,1,1,9.999,,,,,,,,,,1,1,11.244,1,1,10.867,1,1,14.654,1,1,19.771,,,,,,,1,1,13.228,,,,1,1,15.45,,,,1,1,10.494,,,,1,1,10.972,,,,,,,,,,,,,1,1,13.629,1,1,11.679,,,,1,1,31.854,"2,4,5,7,8,10,14,17,18,19,22,44,54,55,57,60","6",3,4,5,5,75,14,"4,5",4,47.863,10,49.621,39,32.568,74,1,7,11,"6",8,3,8,1,2,74,1,,16,1,,,4
"R_3kv2FFAUbFkHxpW","2022-04-29 13:54:08","2022-04-29 14:12:31",100,1102,1,"15","6","5",5,1,1,5.513,1,2,92.18,,,,,,,1,1,3.962,1,1,6.052,,,,,,,,,,1,4,39.689,1,1,99.796,,,,,,,1,1,44.581,,,,1,1,7.289,1,2,9.402,,,,,,,1,3,7.692,1,1,4.771,1,1,5.26,1,2,5.801,,,,1,1,5.442,,,,,,,,,,,,,,,,1,1,3.777,,,,1,1,4.701,1,3,8.233,1,1,7.511,,,,,,,1,2,4.667,,,,1,1,7.616,"3","3,5",1,1,1,1,2,96,"4,5",4,31.962,50,18.341,20,13.141,47,1,5,2,"2",8,4,11,2,2,47,1,3,2,1,8,1,2
"R_21tYPAK0raD991p","2022-04-29 14:37:32","2022-04-29 14:46:38",100,545,1,"15","6","1",5,1,1,9.145,1,1,9.167,3,3,14.851,1,1,8.666,,,,,,,,,,1,2,15.062,,,,1,3,58.316,,,,,,,1,1,18.401,,,,1,1,11.011,,,,1,1,23.88,,,,,,,1,1,9.024,,,,1,3,12.883,,,,2,3,15.829,,,,1,3,9.373,,,,,,,,,,,,,1,1,10.633,1,3,8.668,,,,1,1,9.156,,,,1,1,12.646,1,2,10.002,1,1,11.301,1,3,10.283,,,,"4","6",2,4,4,4,57,35,"4,5",8,10.191,50,18.421,20,13.474,81,1,6,11,"2",8,1,5,2,2,81,1,18,16,1,10,3,4
"R_2RVUdXyD6sa58Uo","2022-04-29 15:04:37","2022-04-29 15:05:16",100,38,1,"18","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,21,1,5,2,2,7,2,2
"R_2PhPRA4Mo96qxAb","2022-04-29 15:10:26","2022-04-29 15:11:09",100,42,1,"15","1,3,4","1,2,3,4,8",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,65,1,16,3,1,8,2,2
"R_1PYqtwwlD8cGbGP","2022-04-29 15:37:46","2022-04-29 15:39:01",100,75,1,"15","3","7",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,66,1,,2,15,,,2
"R_2RP3ME4FYqttFf7","2022-04-29 15:36:06","2022-04-29 15:47:44",100,698,1,"15","1,2,5","5",5,,,,4,7,15.641,3,3,9.661,,,,1,2,7.379,,,,,,,,,,,,,2,4,12.747,1,3,21.731,,,,1,1,8.735,,,,,,,,,,1,1,9.665,1,1,15.858,2,3,9.506,2,2,12.206,,,,4,4,24.148,,,,3,7,12.871,2,3,7.043,2,5,8.82,,,,,,,,,,,,,5,5,11.677,1,4,12.419,,,,,,,2,2,8.391,1,1,11.673,,,,,,,3,6,7.355,2,5,9.396,"19,23,33","3,5",3,4,4,5,82,41,"4,5",4,36.726,10,102.849,20,19.161,47,1,8,12,"5",6,5,6,2,2,67,1,23,16,1,10,3,4
"R_eA0fV2ewNuNMuVH","2022-04-29 15:51:09","2022-04-29 15:51:47",100,37,1,"15","2","7",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,72,1,13,2,1,8,1,4
"R_12lulYMgSp1b5x9","2022-04-29 16:41:46","2022-04-29 16:42:25",100,39,1,"15","5","7",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,76,1,19,16,15,10,4,4
"R_6PtGMilG4Q2fHvH","2022-04-29 16:35:57","2022-04-29 16:59:50",100,1433,1,"15","1","6",5,,,,,,,,,,,,,,,,,,,4,4,15.138,,,,4,4,23.136,4,4,10.475,,,,4,4,13.653,4,4,14.624,,,,,,,4,4,31.211,4,4,16.875,4,4,42.188,4,4,17.416,4,4,14.126,,,,4,4,44.621,4,4,11.849,4,4,9.596,,,,,,,,,,4,4,11.296,,,,,,,,,,4,4,9.932,4,4,21.457,4,4,14.529,,,,4,4,21.005,,,,4,4,14.72,,,,4,4,15.076,"1,2,3,4,6,7,10,20","1,2,3,4,5,6",3,2,3,3,39,59,"4,5",8,36.792,5,31.715,20,41.434,79,7,4,8,"4",5,4,7,2,2,79,1,,16,15,,,4
"R_1Q6h9bPG33MBccS","2022-04-29 17:02:09","2022-04-29 17:03:55",100,106,1,"15","","1",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,45,1,27,10,2,,,4
"R_2BqRIHEMbODG4kL","2022-04-29 17:26:41","2022-04-29 17:27:44",100,62,1,"15","2,4","1",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,"",,,,,,,,,,,"",,,,,,51,1,21,3,1,,3,4
"R_2TY8W6l7ywCZfmY","2022-04-29 17:15:14","2022-04-29 17:32:43",100,1049,1,"15","1,4,5","1",5,1,1,9.917,,,,3,5,26.671,1,1,11.802,,,,,,,1,1,10.713,,,,1,1,15.082,4,4,18.939,5,7,42.907,1,1,14.313,,,,,,,4,2,30.288,,,,5,6,31.258,,,,,,,,,,4,6,15.688,,,,2,2,14.292,,,,,,,,,,2,6,12.597,,,,1,1,14.282,,,,4,6,13.128,,,,4,5,15.533,,,,,,,2,2,19.113,,,,2,2,17.424,5,6,13.902,4,5,13.561,"3,7","3,5",3,2,1,1,13,100,"4,5",8,9.196,10,88.252,39,69.215,65,1,5,11,"1",6,3,8,2,2,65,1,21,16,15,,3,4
"R_10GCDy2fcDIJVSy","2022-04-29 19:03:06","2022-04-29 19:13:22",100,616,1,"15","6","1",5,,,,,,,1,1,14.309,,,,1,1,7.254,1,1,8.626,1,1,8.453,1,1,10.248,1,1,22.79,,,,,,,1,1,7.521,5,5,12.016,,,,,,,1,1,10.014,1,1,12.309,,,,,,,,,,6,6,9.468,1,1,11.977,,,,1,1,10.383,1,1,9.866,,,,,,,,,,1,1,10.343,1,1,7.129,,,,,,,,,,,,,,,,4,4,11.033,7,7,9.302,4,4,14.973,,,,6,6,6.333,"6,17","5",3,2,2,3,0,71,"4",8,11.504,50,41.907,20,15.382,71,1,5,4,"3",1,5,7,2,2,71,1,8,3,1,8,1,4
